45.979,-1.088
46.029,-1.119
46.079,-1.157
46.129,-1.163
46.179,-1.166
46.229,-1.169
46.279,-1.178
46.329,-1.167
46.379,-1.152
46.429,-1.16
46.479,-1.164
46.529,-1.163
46.579,-1.151
46.629,-1.093
46.679,-1.046
46.729,-1.012
46.779,-0.991
46.829,-0.981
46.879,-0.966
46.929,-0.946
46.979,-0.966
47.029,-0.996
47.079,-1.003
47.129,-1.029
47.179,-1.055
47.229,-1.072
47.279,-1.096
47.329,-1.103
47.379,-1.111
47.429,-1.104
47.479,-1.097
47.529,-1.095
47.579,-1.091
47.629,-1.073
47.679,-1.072
47.729,-1.092
47.779,-1.098
47.829,-1.064
47.879,-1.045
47.929,-1.043
47.979,-1.039
48.029,-1.017
48.079,-0.973
48.129,-0.961
48.179,-0.955
48.229,-0.928
48.279,-0.933
48.329,-0.959
48.379,-0.988
48.429,-1.009
48.479,-1.036
48.529,-1.046
48.579,-1.06
48.629,-1.093
48.679,-1.097
48.729,-1.089
48.779,-1.088
48.829,-1.095
48.879,-1.122
48.929,-1.13
48.979,-1.095
49.029,-1.049
49.079,-1.028
49.129,-1.013
49.179,-1.016
49.229,-1.01
49.279,-0.983
49.329,-0.985
49.379,-0.986
49.429,-0.98
49.479,-0.98
49.529,-0.979
49.579,-0.963
49.629,-0.967
49.679,-1.006
49.729,-1.02
49.779,-1.031
49.829,-1.027
49.879,-1.047
49.929,-1.079
49.979,-1.097
50.029,-1.134
50.079,-1.158
50.129,-1.166
50.179,-1.168
50.229,-1.164
50.279,-1.132
50.329,-1.086
50.379,-1.061
50.429,-1.029
50.479,-1.002
50.529,-0.982
50.579,-0.994
50.629,-1.008
50.679,-0.992
50.729,-0.982
50.779,-0.98
50.829,-0.974
50.879,-0.984
50.929,-1.022
50.979,-1.034
51.029,-1.036
51.079,-1.056
51.129,-1.084
51.179,-1.104
51.229,-1.124
51.279,-1.138
51.329,-1.132
51.379,-1.125
51.429,-1.13
51.479,-1.121
51.529,-1.111
51.579,-1.108
51.629,-1.108
51.679,-1.103
51.729,-1.087
51.779,-1.067
51.829,-1.047
51.879,-1.041
51.929,-1.041
51.979,-1.023
52.029,-1.015
52.079,-1.024
52.129,-1.02
52.179,-1.027
52.229,-1.058
52.279,-1.082
52.329,-1.088
52.379,-1.128
52.429,-1.174
52.479,-1.188
52.529,-1.171
52.579,-1.165
52.629,-1.145
52.679,-1.098
52.729,-1.08
52.779,-1.071
52.829,-1.047
52.879,-1.043
52.929,-1.031
52.979,-1.025
53.029,-1.027
53.079,-1.028
53.129,-1.052
53.179,-1.06
53.229,-1.05
53.279,-1.034
53.329,-1.028
53.379,-1.066
53.429,-1.087
53.479,-1.074
53.529,-1.055
53.579,-1.046
53.629,-1.047
53.679,-1.028
53.729,-1.027
53.779,-1.036
53.829,-1.05
53.879,-1.053
53.929,-1.067
53.979,-1.094
54.029,-1.083
54.079,-1.078
54.129,-1.075
54.179,-1.057
54.229,-1.059
54.279,-1.051
54.329,-1.053
54.379,-1.066
54.429,-1.098
54.479,-1.129
54.529,-1.13
54.579,-1.112
54.629,-1.104
54.679,-1.103
54.729,-1.105
54.779,-1.106
54.829,-1.103
54.879,-1.082
54.929,-1.071
54.979,-1.05
55.029,-1.025
55.079,-1.026
55.129,-1.042
55.179,-1.044
55.229,-1.053
55.279,-1.065
55.329,-1.089
55.379,-1.107
55.429,-1.107
55.479,-1.11
55.529,-1.125
55.579,-1.124
55.629,-1.124
55.679,-1.142
55.729,-1.171
55.779,-1.184
55.829,-1.171
55.879,-1.135
55.929,-1.102
55.979,-1.067
56.029,-1.028
56.079,-0.989
56.129,-0.973
56.179,-0.984
56.229,-0.989
56.279,-0.973
56.329,-0.979
56.379,-0.996
56.429,-1.007
56.479,-1.057
56.529,-1.07
56.579,-1.067
56.629,-1.093
56.679,-1.106
56.729,-1.104
56.779,-1.116
56.829,-1.122
56.879,-1.101
56.929,-1.093
56.979,-1.096
57.029,-1.092
57.079,-1.082
57.129,-1.057
57.179,-1.038
57.229,-1.035
57.279,-1.017
57.329,-1
57.379,-0.986
57.429,-0.978
57.479,-0.973
57.529,-0.995
57.579,-1.015
57.629,-1.011
57.679,-1.012
57.729,-1.023
57.779,-1.05
57.829,-1.086
57.879,-1.125
57.929,-1.136
57.979,-1.124
58.029,-1.118
58.079,-1.106
58.129,-1.077
58.179,-1.052
58.229,-1.064
58.279,-1.063
58.329,-1.028
58.379,-1.012
58.429,-1.019
58.479,-1.033
58.529,-1.038
58.579,-1.036
58.629,-1.046
58.679,-1.065
58.729,-1.051
58.779,-1.056
58.829,-1.072
58.879,-1.077
58.929,-1.082
58.979,-1.079
59.029,-1.067
59.079,-1.061
59.129,-1.074
59.179,-1.094
59.229,-1.079
59.279,-1.069
59.329,-1.059
59.379,-1.033
59.429,-1.045
59.479,-1.041
59.529,-1.047
59.579,-1.053
59.629,-1.044
59.679,-1.054
59.729,-1.07
59.779,-1.079
59.829,-1.071
59.879,-1.049
59.929,-1.031
59.979,-1.014
60.029,-1.007
60.079,-1.028
60.129,-1.059
60.179,-1.061
60.229,-1.043
60.279,-1.038
60.329,-1.046
60.379,-1.068
60.429,-1.088
60.479,-1.083
60.529,-1.071
60.579,-1.053
60.629,-1.041
60.679,-1.042
60.729,-1.041
60.779,-1.041
60.829,-1.048
60.879,-1.045
60.929,-1.041
60.979,-1.034
61.029,-1.036
61.079,-1.037
61.129,-1.035
61.179,-1.032
61.229,-1.04
61.279,-1.061
61.329,-1.073
61.379,-1.074
61.429,-1.06
61.479,-1.051
61.529,-1.05
61.579,-1.054
61.629,-1.058
61.679,-1.064
61.729,-1.073
61.779,-1.074
61.829,-1.086
61.879,-1.091
61.929,-1.063
61.979,-1.054
62.029,-1.061
62.079,-1.048
62.129,-1.024
62.179,-1.017
62.229,-1.032
62.279,-1.043
62.329,-1.02
62.379,-0.994
62.429,-0.984
62.479,-0.995
62.529,-1.007
62.579,-1.005
62.629,-1.007
62.679,-1.017
62.729,-1.037
62.779,-1.055
62.829,-1.05
62.879,-1.048
62.929,-1.047
62.979,-1.046
63.029,-1.066
63.079,-1.095
63.129,-1.097
63.179,-1.093
63.229,-1.103
63.279,-1.087
63.329,-1.098
63.379,-1.106
63.429,-1.11
63.479,-1.107
63.529,-1.085
63.579,-1.058
63.629,-1.038
63.679,-1.03
63.729,-1.022
63.779,-1.026
63.829,-1.05
63.879,-1.064
63.929,-1.077
63.979,-1.089
64.029,-1.098
64.079,-1.096
64.129,-1.102
64.179,-1.122
64.229,-1.132
64.279,-1.121
64.329,-1.105
64.379,-1.1
64.429,-1.098
64.479,-1.093
